text,lang
تم إنهاء الجلسة بنجاح.,not_darija
Your profile has been updated.,not_darija
The password you entered is too weak.,not_darija
Veuillez choisir une langue pour continuer.,not_darija
تم تحديث الملف بنجاح.,not_darija
You cannot delete this file.,not_darija
Ce produit n'est plus disponible.,not_darija
تم إرسال رسالة التحقق.,not_darija
Please confirm your email address.,not_darija
La procédure a été terminée correctement.,not_darija
تم حفظ التغييرات.,not_darija
The document must be in PDF format.,not_darija
Ce numéro n'est pas reconnu.,not_darija
يرجى إدخال الرمز الصحيح.,not_darija
All fields are mandatory.,not_darija
Votre demande a été enregistrée.,not_darija
تم إلغاء الاشتراك بنجاح.,not_darija
We’re unable to complete your request.,not_darija
Veuillez saisir un mot de passe valide.,not_darija
تم إرسال الطلب بنجاح.,not_darija
This feature is currently under maintenance.,not_darija
Ce code a déjà été utilisé.,not_darija
تم استلام الطلب.,not_darija
Your credentials have expired.,not_darija
Vous devez accepter la politique de confidentialité.,not_darija
تم تحديد المواعيد الجديدة.,not_darija
Please restart your device.,not_darija
L'accès à cette section est restreint.,not_darija
تمت إزالة العنصر من السلة.,not_darija
The username is already taken.,not_darija
Ce champ ne peut pas être vide.,not_darija
تم الاتصال بالخادم بنجاح.,not_darija
Please try again later.,not_darija
La connexion a échoué.,not_darija
تم العثور على نتائج مطابقة.,not_darija
We’ve updated our terms of service.,not_darija
Votre mot de passe a été réinitialisé.,not_darija
تم تسجيل الخروج.,not_darija
Access to this resource is forbidden.,not_darija
Ce document est confidentiel.,not_darija
تمت مزامنة البيانات.,not_darija
Your account has been locked.,not_darija
Le système ne répond pas pour le moment.,not_darija
يرجى إعادة المحاولة لاحقًا.,not_darija
Check your inbox for confirmation.,not_darija
Les modifications ont été enregistrées.,not_darija
تم تحديث بيانات المستخدم.,not_darija
An unknown error occurred.,not_darija
Vous avez atteint la limite quotidienne.,not_darija
تم حذف الرسالة بنجاح.,not_darija
Enter a valid email address.,not_darija
Ce bouton permet de sauvegarder les données.,not_darija
تم إنشاء الحساب.,not_darija
This field is case-sensitive.,not_darija
Votre session est sur le point d'expirer.,not_darija
تم تعطيل الحساب مؤقتًا.,not_darija
Do not close this window during the process.,not_darija
Les informations saisies sont incorrectes.,not_darija
تم إرسال التذكرة إلى الدعم الفني.,not_darija
Click here to reset your password.,not_darija
Ce service nécessite une connexion Internet.,not_darija
يرجى مراجعة البيانات المدخلة.,not_darija
We couldn’t verify your identity.,not_darija
Votre panier est actuellement vide.,not_darija
تم استعادة البيانات.,not_darija
Something went wrong. Please try again.,not_darija
Le format du fichier n'est pas valide.,not_darija
تم إرسال التنبيه.,not_darija
You have pending notifications.,not_darija
Veuillez saisir une date valide.,not_darija
تم تحديث الإعدادات.,not_darija
Login was successful.,not_darija
Ce compte n'existe pas.,not_darija
تم تحميل الملفات بنجاح.,not_darija
Your changes have been saved.,not_darija
Veuillez entrer un identifiant unique.,not_darija
تم إغلاق النافذة.,not_darija
The session has been invalidated.,not_darija
Ce processus peut prendre quelques minutes.,not_darija
تمت المعالجة بنجاح.,not_darija
Please read and accept the disclaimer.,not_darija
Les champs marqués sont obligatoires.,not_darija
تم حذف الحساب.,not_darija
You’ve been logged out automatically.,not_darija
Ce lien a expiré.,not_darija
تم تنفيذ العملية بنجاح.,not_darija
An error occurred while loading the page.,not_darija
Vos paramètres ont été réinitialisés.,not_darija
تم إعادة المحاولة بنجاح.,not_darija
The account is under review.,not_darija
Ce fichier dépasse la taille autorisée.,not_darija
تمت مراجعة البيانات.,not_darija
Please complete the verification steps.,not_darija
Votre code a été envoyé par SMS.,not_darija
تم تحميل الصور.,not_darija
Your email address has been verified.,not_darija
Veuillez activer les cookies.,not_darija
تم تثبيت التحديث الأخير.,not_darija
This form is currently unavailable.,not_darija
L'inscription a été complétée avec succès.,not_darija
تم تسجيل المستخدم بنجاح.,not_darija
You’ve reached your limit for today.,not_darija
labas 3lik?,darija_latin
wach rak mlih wla la?,darija_latin
rani mcharja bzaaaf,darija_latin
ghedwa ndirou barbekiou,darija_latin
3lach matji ma3ana?,darija_latin
houwa gal biha,darija_latin
chof nta wch dir,darija_latin
nsit wach gltlek,darija_latin
ykoun khir inchallah,darija_latin
"hadi smitha darija, machi 3arbiya",darija_latin
wach rak labas?,darija_latin
hadi hiya lmas2ala!,darija_latin
sma3t chi 7aja 3la Djezzy?,darija_latin
bghit nmchi l plage lyoma,darija_latin
ya kho rani ta3ban,darija_latin
machi kol wa7ed yefham,darija_latin
kifach ndir had l probleme?,darija_latin
rani nstana f taxi,darija_latin
nta daba fin rak?,darija_latin
ma tkhafch rahi bsla,darija_latin
hadchi ma 3jbni ch,darija_latin
9oltlek matdirhach,darija_latin
s7abti jat lyoum,darija_latin
dirna fiesta mbar7,darija_latin
ana f darna daba,darija_latin
khasni nqra chwia,darija_latin
7it rani mdammar,darija_latin
tla3 lia lpressio,darija_latin
golt nji m3ak,darija_latin
malk dayekh haka?,darija_latin
3ayetlouhom o ma raddouch!,darija_latin
chhal kaydkhl l internet f forfait Ooredoo?,darija_latin
djezzy daba 3andha promotion jdida,darija_latin
ma fhemtch kifach ndir configuration 4G,darija_latin
katb9a l connexion t9ta3 wla b slow,darija_latin
ghir ndir recharge kaymchi direct,darija_latin
wach fbalek bih had l'offre dial Mobilis?,darija_latin
khassni lcode dial wifi li f modem,darija_latin
orange kayn 3andhom forfait b 1000da,darija_latin
kaymchi l credit bzzaf fl appels,darija_latin
"connecti b slow daba, chrah lia chwiya",darija_latin
ana m3a djezzy o makanch mouchkil,darija_latin
vodafone kayn fi l kharij b9a ta7t l coverage,darija_latin
3lach ma kayrassilouch sms ta3 confirmation?,darija_latin
ghalou l internet hdouma!,darija_latin
nchouf l'offre o ndir comparaison,darija_latin
dir speedtest o chof l debit,darija_latin
forfait yjib lik 10go f l mois,darija_latin
"connecti b wifi mliha, 4g msr3ach",darija_latin
bghit ndir portabilite l djezzy,darija_latin
ooredoo 3andha meilleure couverture f blasti,darija_latin
kay3tih 1go bonus m3a kol recharge,darija_latin
"rani 3ayet b djezzy, makansma3ch mzyan",darija_latin
kayji sms m3a code verification b tard,darija_latin
khasni na3rf kifach nsift les MMS,darija_latin
mchat lia l solde bla manfhaam kifach,darija_latin
"ma kaynch signal daba, daba rah b zero",darija_latin
bghit ntlansi l internet b chi forfait qlil,darija_latin
mobiles dial Mobilis f magasin wala ghalin,darija_latin
f smartphone dyali 4G ma tsirach mzyan,darija_latin
dirt recharge fl boutique ma tchargatch,darija_latin
ooredoo 3tawni 5go b 1000da li wa3ra,darija_latin
connexion tfsa5at wahda wahda,darija_latin
kayb9aw ychargiw lia des services manbghithomch,darija_latin
"li f Orange, wach kayna 5G daba?",darija_latin
smiyti ma b9atch mli tchargat la sim,darija_latin
f l apli makanch option dial l'offres jdod,darija_latin
djezzy kayb3at l sms b b tard bzaf,darija_latin
rani n3ayet w tsdd liya daba daba,darija_latin
mat9awnach l net f l 3roub,darija_latin
"s7abti 3ndha problème m3a djezzy, galat lia kaytsddo 3liha les appels même f wa9t l 3ajla, w daba katsawal wach katsara7 chi solution oula la",darija_latin
"l connexion ta3 ooredoo f had l quartier ma3ndhach stabilité, nhar tji b sur3a zwina w nhar akhor ma katmchi ta l WhatsApp, hadi ma b9atch kayna",darija_latin
"mchat lia l recharge li diriha mn l app, walakin ma zadhach lia l solde, 3awdthom tcontacti l service client w galoli sabri ghir 24h",darija_latin
"téléphone dyali kayb9a ydir erreur f sim dyal mobilis, rah deja jarrabt sim akhra w khdemat normal, daba kansawal wach l sim khsatha remplacement",darija_latin
"dernièrement bdit n7ess b li le forfait kaykhlas bzzaf 3la walou, daba kay9tahmouna bi les SMS mli ndir l recharge ou mli nst3ml internet",darija_latin
"rani 3andi chi su2al, 3lach ooredoo katdir chi bonus ma fhamtch kifach ykhdem? drt recharge b 200da w ghalt lia b 500da data bonus",darija_latin
"kayji l message dyal SFR f portable dyali w ana ma3ndich sim dyalhom, chof wach momkin yakoun chi erreur f l réseau wla l hardware",darija_latin
